Code;Destination
18093327;DOMINICAN REP LOCAL OTHER
18093328;DOMINICAN REP LOCAL OTHER
18093329;DOMINICAN REP LOCAL OTHER
1809333;DOMINICAN REP LOCAL OTHER
1809334;DOMINICAN REP LOCAL OTHER
1809335;DOMINICAN REP LOCAL OTHER
1809336;DOMINICAN REP LOCAL OTHER
1809337;DOMINICAN REP LOCAL OTHER
1809338;DOMINICAN REP LOCAL OTHER
18093620;DOMINICAN REP LOCAL OTHER
18093621;DOMINICAN REP LOCAL OTHER
180936220;DOMINICAN REP LOCAL OTHER
180936230;DOMINICAN REP LOCAL OTHER
180936241;DOMINICAN REP LOCAL OTHER
180936255;DOMINICAN REP LOCAL OTHER
180936256;DOMINICAN REP LOCAL OTHER
180936260;DOMINICAN REP LOCAL OTHER
180936261;DOMINICAN REP LOCAL OTHER
180936287;DOMINICAN REP LOCAL OTHER
180936288;DOMINICAN REP LOCAL OTHER
18093630;DOMINICAN REP LOCAL OTHER
18093631;DOMINICAN REP LOCAL OTHER
18093632;DOMINICAN REP LOCAL OTHER
18093633;DOMINICAN REP LOCAL OTHER
18093634;DOMINICAN REP LOCAL OTHER
18093635;DOMINICAN REP LOCAL OTHER
18093636;DOMINICAN REP LOCAL OTHER
18093637;DOMINICAN REP LOCAL OTHER
18093638;DOMINICAN REP LOCAL OTHER
18093639;DOMINICAN REP LOCAL OTHER
180936390;DOMINICAN REP LOCAL OTHER
180936391;DOMINICAN REP LOCAL OTHER
180936393;DOMINICAN REP LOCAL OTHER
180936394;DOMINICAN REP LOCAL OTHER
18093640;DOMINICAN REP LOCAL OTHER
18093641;DOMINICAN REP LOCAL OTHER
180936420;DOMINICAN REP LOCAL OTHER
180936421;DOMINICAN REP LOCAL OTHER
180936422;DOMINICAN REP LOCAL OTHER
180936423;DOMINICAN REP LOCAL OTHER
180936424;DOMINICAN REP LOCAL OTHER
180936425;DOMINICAN REP LOCAL OTHER
180936426;DOMINICAN REP LOCAL OTHER
180936427;DOMINICAN REP LOCAL OTHER
180936428;DOMINICAN REP LOCAL OTHER
180936429;DOMINICAN REP LOCAL OTHER
18093643;DOMINICAN REP LOCAL OTHER
18093644;DOMINICAN REP LOCAL OTHER
180936450;DOMINICAN REP LOCAL OTHER
180936451;DOMINICAN REP LOCAL OTHER
180936452;DOMINICAN REP LOCAL OTHER
180936453;DOMINICAN REP LOCAL OTHER
180936454;DOMINICAN REP LOCAL OTHER
180936455;DOMINICAN REP LOCAL OTHER
180936456;DOMINICAN REP LOCAL OTHER
180936457;DOMINICAN REP LOCAL OTHER
180936458;DOMINICAN REP LOCAL OTHER
180936459;DOMINICAN REP LOCAL OTHER
18093646;DOMINICAN REP LOCAL OTHER
18093647;DOMINICAN REP LOCAL OTHER
18093648;DOMINICAN REP LOCAL OTHER
18093649;DOMINICAN REP LOCAL OTHER
18093680;DOMINICAN REP LOCAL OTHER
18093681;DOMINICAN REP LOCAL OTHER
18093682;DOMINICAN REP LOCAL OTHER
18093683;DOMINICAN REP LOCAL OTHER
18093684;DOMINICAN REP LOCAL OTHER
18093685;DOMINICAN REP LOCAL OTHER
18093686;DOMINICAN REP LOCAL OTHER
180936860;DOMINICAN REP LOCAL OTHER
180936862;DOMINICAN REP LOCAL OTHER
18093687;DOMINICAN REP LOCAL OTHER
180936870;DOMINICAN REP LOCAL OTHER
180936871;DOMINICAN REP LOCAL OTHER
18093688;DOMINICAN REP LOCAL OTHER
18093689;DOMINICAN REP LOCAL OTHER
18093691;DOMINICAN REP LOCAL OTHER
180936940;DOMINICAN REP LOCAL OTHER
180936941;DOMINICAN REP LOCAL OTHER
180936942;DOMINICAN REP LOCAL OTHER
180936943;DOMINICAN REP LOCAL OTHER
180936944;DOMINICAN REP LOCAL OTHER
180936955;DOMINICAN REP LOCAL OTHER
180936956;DOMINICAN REP LOCAL OTHER
180936957;DOMINICAN REP LOCAL OTHER
180936958;DOMINICAN REP LOCAL OTHER
180936959;DOMINICAN REP LOCAL OTHER
18093696;DOMINICAN REP LOCAL OTHER
18093697;DOMINICAN REP LOCAL OTHER
18093698;DOMINICAN REP LOCAL OTHER
18093699;DOMINICAN REP LOCAL OTHER
18093720;DOMINICAN REP LOCAL OTHER
18093721;DOMINICAN REP LOCAL OTHER
18093722;DOMINICAN REP LOCAL OTHER
18093723;DOMINICAN REP LOCAL OTHER
18093724;DOMINICAN REP LOCAL OTHER
18093725;DOMINICAN REP LOCAL OTHER
18093726;DOMINICAN REP LOCAL OTHER
18093727;DOMINICAN REP LOCAL OTHER
180937270;DOMINICAN REP LOCAL OTHER
180937271;DOMINICAN REP LOCAL OTHER
180937275;DOMINICAN REP LOCAL OTHER
180937276;DOMINICAN REP LOCAL OTHER
180937277;DOMINICAN REP LOCAL OTHER
180937280;DOMINICAN REP LOCAL OTHER
180937281;DOMINICAN REP LOCAL OTHER
180937282;DOMINICAN REP LOCAL OTHER
180937283;DOMINICAN REP LOCAL OTHER
180937284;DOMINICAN REP LOCAL OTHER
180937285;DOMINICAN REP LOCAL OTHER
180937286;DOMINICAN REP LOCAL OTHER
180937287;DOMINICAN REP LOCAL OTHER
180937288;DOMINICAN REP LOCAL OTHER
180937289;DOMINICAN REP LOCAL OTHER
18093729;DOMINICAN REP LOCAL OTHER
180937290;DOMINICAN REP LOCAL OTHER
180937291;DOMINICAN REP LOCAL OTHER
180937292;DOMINICAN REP LOCAL OTHER
180937295;DOMINICAN REP LOCAL OTHER
180937297;DOMINICAN REP LOCAL OTHER
180937299;DOMINICAN REP LOCAL OTHER
1809373;DOMINICAN REP LOCAL OTHER
180937304;DOMINICAN REP LOCAL OTHER
180937310;DOMINICAN REP LOCAL OTHER
180937311;DOMINICAN REP LOCAL OTHER
180937312;DOMINICAN REP LOCAL OTHER
180937315;DOMINICAN REP LOCAL OTHER
180937316;DOMINICAN REP LOCAL OTHER
180937318;DOMINICAN REP LOCAL OTHER
18093732;DOMINICAN REP LOCAL OTHER
180937322;DOMINICAN REP LOCAL OTHER
180937323;DOMINICAN REP LOCAL OTHER
180937324;DOMINICAN REP LOCAL OTHER
180937330;DOMINICAN REP LOCAL OTHER
180937333;DOMINICAN REP LOCAL OTHER
180937337;DOMINICAN REP LOCAL OTHER
180937338;DOMINICAN REP LOCAL OTHER
180937339;DOMINICAN REP LOCAL OTHER
18093735;DOMINICAN REP LOCAL OTHER
18093736;DOMINICAN REP LOCAL OTHER
18093737;DOMINICAN REP LOCAL OTHER
180937370;DOMINICAN REP LOCAL OTHER
180937371;DOMINICAN REP LOCAL OTHER
180937372;DOMINICAN REP LOCAL OTHER
180937373;DOMINICAN REP LOCAL OTHER
180937374;DOMINICAN REP LOCAL OTHER
180937380;DOMINICAN REP LOCAL OTHER
180937384;DOMINICAN REP LOCAL OTHER
180937385;DOMINICAN REP LOCAL OTHER
180937386;DOMINICAN REP LOCAL OTHER
180937387;DOMINICAN REP LOCAL OTHER
180937388;DOMINICAN REP LOCAL OTHER
180937389;DOMINICAN REP LOCAL OTHER
18093739;DOMINICAN REP LOCAL OTHER
1809375;DOMINICAN REP LOCAL OTHER
18093750;DOMINICAN REP LOCAL OTHER
18093751;DOMINICAN REP LOCAL OTHER
18093752;DOMINICAN REP LOCAL OTHER
180937520;DOMINICAN REP LOCAL OTHER
180937521;DOMINICAN REP LOCAL OTHER
180937522;DOMINICAN REP LOCAL OTHER
180937523;DOMINICAN REP LOCAL OTHER
180937526;DOMINICAN REP LOCAL OTHER
180937527;DOMINICAN REP LOCAL OTHER
18093753;DOMINICAN REP LOCAL OTHER
180937530;DOMINICAN REP LOCAL OTHER
180937531;DOMINICAN REP LOCAL OTHER
180937532;DOMINICAN REP LOCAL OTHER
180937550;DOMINICAN REP LOCAL OTHER
180937551;DOMINICAN REP LOCAL OTHER
180937552;DOMINICAN REP LOCAL OTHER
180937555;DOMINICAN REP LOCAL OTHER
180937556;DOMINICAN REP LOCAL OTHER
180937557;DOMINICAN REP LOCAL OTHER
180937565;DOMINICAN REP LOCAL OTHER
180937570;DOMINICAN REP LOCAL OTHER
180937574;DOMINICAN REP LOCAL OTHER
180937575;DOMINICAN REP LOCAL OTHER
180937585;DOMINICAN REP LOCAL OTHER
180937587;DOMINICAN REP LOCAL OTHER
18093780;DOMINICAN REP LOCAL OTHER
18093781;DOMINICAN REP LOCAL OTHER
18093782;DOMINICAN REP LOCAL OTHER
180937831;DOMINICAN REP LOCAL OTHER
180937832;DOMINICAN REP LOCAL OTHER
180937836;DOMINICAN REP LOCAL OTHER
180937838;DOMINICAN REP LOCAL OTHER
180937840;DOMINICAN REP LOCAL OTHER
180937842;DOMINICAN REP LOCAL OTHER
180937843;DOMINICAN REP LOCAL OTHER
180937847;DOMINICAN REP LOCAL OTHER
18093785;DOMINICAN REP LOCAL OTHER
180937850;DOMINICAN REP LOCAL OTHER
18093786;DOMINICAN REP LOCAL OTHER
180937860;DOMINICAN REP LOCAL OTHER
180937861;DOMINICAN REP LOCAL OTHER
180937870;DOMINICAN REP LOCAL OTHER
180937875;DOMINICAN REP LOCAL OTHER
180937878;DOMINICAN REP LOCAL OTHER
18093788;DOMINICAN REP LOCAL OTHER
180937880;DOMINICAN REP LOCAL OTHER
180937886;DOMINICAN REP LOCAL OTHER
180937887;DOMINICAN REP LOCAL OTHER
180937888;DOMINICAN REP LOCAL OTHER
180937889;DOMINICAN REP LOCAL OTHER
18093789;DOMINICAN REP LOCAL OTHER
1809379;DOMINICAN REP LOCAL OTHER
18093790;DOMINICAN REP LOCAL OTHER
18093791;DOMINICAN REP LOCAL OTHER
18093792;DOMINICAN REP LOCAL OTHER
18093793;DOMINICAN REP LOCAL OTHER
180937940;DOMINICAN REP LOCAL OTHER
180937941;DOMINICAN REP LOCAL OTHER
180937942;DOMINICAN REP LOCAL OTHER
180937943;DOMINICAN REP LOCAL OTHER
180937960;DOMINICAN REP LOCAL OTHER
180937961;DOMINICAN REP LOCAL OTHER
180937962;DOMINICAN REP LOCAL OTHER
180937963;DOMINICAN REP LOCAL OTHER
180937964;DOMINICAN REP LOCAL OTHER
180937965;DOMINICAN REP LOCAL OTHER
180937966;DOMINICAN REP LOCAL OTHER
180937967;DOMINICAN REP LOCAL OTHER
180937968;DOMINICAN REP LOCAL OTHER
180937969;DOMINICAN REP LOCAL OTHER
18093797;DOMINICAN REP LOCAL OTHER
18093798;DOMINICAN REP LOCAL OTHER
18093799;DOMINICAN REP LOCAL OTHER
18093810;DOMINICAN REP LOCAL OTHER
18093811;DOMINICAN REP LOCAL OTHER
18093812;DOMINICAN REP LOCAL OTHER
180938130;DOMINICAN REP LOCAL OTHER
180938131;DOMINICAN REP LOCAL OTHER
180938132;DOMINICAN REP LOCAL OTHER
180938133;DOMINICAN REP LOCAL OTHER
180938134;DOMINICAN REP LOCAL OTHER
180938135;DOMINICAN REP LOCAL OTHER
180938136;DOMINICAN REP LOCAL OTHER
180938137;DOMINICAN REP LOCAL OTHER
180938138;DOMINICAN REP LOCAL OTHER
18093814;DOMINICAN REP LOCAL OTHER
180938150;DOMINICAN REP LOCAL OTHER
180938151;DOMINICAN REP LOCAL OTHER
180938152;DOMINICAN REP LOCAL OTHER
180938155;DOMINICAN REP LOCAL OTHER
180938158;DOMINICAN REP LOCAL OTHER
180938159;DOMINICAN REP LOCAL OTHER
180938161;DOMINICAN REP LOCAL OTHER
180938162;DOMINICAN REP LOCAL OTHER
180938165;DOMINICAN REP LOCAL OTHER
180938170;DOMINICAN REP LOCAL OTHER
180938176;DOMINICAN REP LOCAL OTHER
180938177;DOMINICAN REP LOCAL OTHER
180938180;DOMINICAN REP LOCAL OTHER
180938181;DOMINICAN REP LOCAL OTHER
180938182;DOMINICAN REP LOCAL OTHER
180938188;DOMINICAN REP LOCAL OTHER
180938195;DOMINICAN REP LOCAL OTHER
180938196;DOMINICAN REP LOCAL OTHER
18093823;DOMINICAN REP LOCAL OTHER
18093824;DOMINICAN REP LOCAL OTHER
18093840;DOMINICAN REP LOCAL OTHER
18093841;DOMINICAN REP LOCAL OTHER
180938420;DOMINICAN REP LOCAL OTHER
180938440;DOMINICAN REP LOCAL OTHER
18093845;DOMINICAN REP LOCAL OTHER
18093846;DOMINICAN REP LOCAL OTHER
18093847;DOMINICAN REP LOCAL OTHER
18093848;DOMINICAN REP LOCAL OTHER
18093849;DOMINICAN REP LOCAL OTHER
18093850;DOMINICAN REP LOCAL OTHER
18093851;DOMINICAN REP LOCAL OTHER
18093852;DOMINICAN REP LOCAL OTHER
18093853;DOMINICAN REP LOCAL OTHER
180938530;DOMINICAN REP LOCAL OTHER
18093854;DOMINICAN REP LOCAL OTHER
18093855;DOMINICAN REP LOCAL OTHER
18093856;DOMINICAN REP LOCAL OTHER
18093857;DOMINICAN REP LOCAL OTHER
18093858;DOMINICAN REP LOCAL OTHER
18093859;DOMINICAN REP LOCAL OTHER
1809388;DOMINICAN REP LOCAL OTHER
1809412;DOMINICAN REP LOCAL OTHER
1809414;DOMINICAN REP LOCAL OTHER
18094700;DOMINICAN REP LOCAL OTHER
18094709;DOMINICAN REP LOCAL OTHER
18094710;DOMINICAN REP LOCAL OTHER
18094711;DOMINICAN REP LOCAL OTHER
18094712;DOMINICAN REP LOCAL OTHER
18094713;DOMINICAN REP LOCAL OTHER
18094714;DOMINICAN REP LOCAL OTHER
18094716;DOMINICAN REP LOCAL OTHER
18094717;DOMINICAN REP LOCAL OTHER
18094718;DOMINICAN REP LOCAL OTHER
18094719;DOMINICAN REP LOCAL OTHER
18094720;DOMINICAN REP LOCAL OTHER
18094721;DOMINICAN REP LOCAL OTHER
18094722;DOMINICAN REP LOCAL OTHER
18094723;DOMINICAN REP LOCAL OTHER
18094724;DOMINICAN REP LOCAL OTHER
18094725;DOMINICAN REP LOCAL OTHER
18094726;DOMINICAN REP LOCAL OTHER
180947260;DOMINICAN REP LOCAL OTHER
180947261;DOMINICAN REP LOCAL OTHER
180947262;DOMINICAN REP LOCAL OTHER
18094727;DOMINICAN REP LOCAL OTHER
18094728;DOMINICAN REP LOCAL OTHER
180947280;DOMINICAN REP LOCAL OTHER
180947281;DOMINICAN REP LOCAL OTHER
180947282;DOMINICAN REP LOCAL OTHER
180947283;DOMINICAN REP LOCAL OTHER
180947284;DOMINICAN REP LOCAL OTHER
180947288;DOMINICAN REP LOCAL OTHER
180947289;DOMINICAN REP LOCAL OTHER
180947290;DOMINICAN REP LOCAL OTHER
180947291;DOMINICAN REP LOCAL OTHER
180947292;DOMINICAN REP LOCAL OTHER
180947293;DOMINICAN REP LOCAL OTHER
180947294;DOMINICAN REP LOCAL OTHER
180947295;DOMINICAN REP LOCAL OTHER
180947296;DOMINICAN REP LOCAL OTHER
180947297;DOMINICAN REP LOCAL OTHER
180947298;DOMINICAN REP LOCAL OTHER
180947299;DOMINICAN REP LOCAL OTHER
18094730;DOMINICAN REP LOCAL OTHER
18094731;DOMINICAN REP LOCAL OTHER
18094732;DOMINICAN REP LOCAL OTHER
180947320;DOMINICAN REP LOCAL OTHER
180947321;DOMINICAN REP LOCAL OTHER
180947322;DOMINICAN REP LOCAL OTHER
180947323;DOMINICAN REP LOCAL OTHER
180947325;DOMINICAN REP LOCAL OTHER
180947326;DOMINICAN REP LOCAL OTHER
180947327;DOMINICAN REP LOCAL OTHER
18094733;DOMINICAN REP LOCAL OTHER
180947330;DOMINICAN REP LOCAL OTHER
180947331;DOMINICAN REP LOCAL OTHER
180947332;DOMINICAN REP LOCAL OTHER
180947334;DOMINICAN REP LOCAL OTHER
180947335;DOMINICAN REP LOCAL OTHER
180947336;DOMINICAN REP LOCAL OTHER
180947338;DOMINICAN REP LOCAL OTHER
180947339;DOMINICAN REP LOCAL OTHER
18094734;DOMINICAN REP LOCAL OTHER
18094735;DOMINICAN REP LOCAL OTHER
180947350;DOMINICAN REP LOCAL OTHER
180947351;DOMINICAN REP LOCAL OTHER
180947352;DOMINICAN REP LOCAL OTHER
180947353;DOMINICAN REP LOCAL OTHER
180947354;DOMINICAN REP LOCAL OTHER
180947355;DOMINICAN REP LOCAL OTHER
180947356;DOMINICAN REP LOCAL OTHER
18094736;DOMINICAN REP LOCAL OTHER
18094737;DOMINICAN REP LOCAL OTHER
180947380;DOMINICAN REP LOCAL OTHER
180947381;DOMINICAN REP LOCAL OTHER
180947382;DOMINICAN REP LOCAL OTHER
180947383;DOMINICAN REP LOCAL OTHER
180947384;DOMINICAN REP LOCAL OTHER
180947385;DOMINICAN REP LOCAL OTHER
180947386;DOMINICAN REP LOCAL OTHER
180947387;DOMINICAN REP LOCAL OTHER
180947388;DOMINICAN REP LOCAL OTHER
180947389;DOMINICAN REP LOCAL OTHER
18094739;DOMINICAN REP LOCAL OTHER
180947390;DOMINICAN REP LOCAL OTHER
180947391;DOMINICAN REP LOCAL OTHER
180947392;DOMINICAN REP LOCAL OTHER
180947393;DOMINICAN REP LOCAL OTHER
180947394;DOMINICAN REP LOCAL OTHER
180947395;DOMINICAN REP LOCAL OTHER
180947396;DOMINICAN REP LOCAL OTHER
180947397;DOMINICAN REP LOCAL OTHER
1809475;DOMINICAN REP LOCAL OTHER
18094760;DOMINICAN REP LOCAL OTHER
18094761;DOMINICAN REP LOCAL OTHER
18094762;DOMINICAN REP LOCAL OTHER
180947630;DOMINICAN REP LOCAL OTHER
180947631;DOMINICAN REP LOCAL OTHER
180947632;DOMINICAN REP LOCAL OTHER
180947633;DOMINICAN REP LOCAL OTHER
180947634;DOMINICAN REP LOCAL OTHER
180947635;DOMINICAN REP LOCAL OTHER
180947636;DOMINICAN REP LOCAL OTHER
180947637;DOMINICAN REP LOCAL OTHER
180947638;DOMINICAN REP LOCAL OTHER
180947639;DOMINICAN REP LOCAL OTHER
18094764;DOMINICAN REP LOCAL OTHER
18094765;DOMINICAN REP LOCAL OTHER
18094766;DOMINICAN REP LOCAL OTHER
18094767;DOMINICAN REP LOCAL OTHER
18094768;DOMINICAN REP LOCAL OTHER
18094769;DOMINICAN REP LOCAL OTHER
1809482;DOMINICAN REP LOCAL OTHER
18094830;DOMINICAN REP LOCAL OTHER
18094831;DOMINICAN REP LOCAL OTHER
18094832;DOMINICAN REP LOCAL OTHER
18094833;DOMINICAN REP LOCAL OTHER
18094834;DOMINICAN REP LOCAL OTHER
18094835;DOMINICAN REP LOCAL OTHER
180948350;DOMINICAN REP LOCAL OTHER
180948363;DOMINICAN REP LOCAL OTHER
18094837;DOMINICAN REP LOCAL OTHER
180948370;DOMINICAN REP LOCAL OTHER
180948371;DOMINICAN REP LOCAL OTHER
18094838;DOMINICAN REP LOCAL OTHER
18094839;DOMINICAN REP LOCAL OTHER
18094870;DOMINICAN REP LOCAL OTHER
180948710;DOMINICAN REP LOCAL OTHER
18094872;DOMINICAN REP LOCAL OTHER
18094873;DOMINICAN REP LOCAL OTHER
180948740;DOMINICAN REP LOCAL OTHER
180948748;DOMINICAN REP LOCAL OTHER
18094875;DOMINICAN REP LOCAL OTHER
180948755;DOMINICAN REP LOCAL OTHER
180948756;DOMINICAN REP LOCAL OTHER
180948761;DOMINICAN REP LOCAL OTHER
180948762;DOMINICAN REP LOCAL OTHER
180948770;DOMINICAN REP LOCAL OTHER
180948774;DOMINICAN REP LOCAL OTHER
180948775;DOMINICAN REP LOCAL OTHER
180948787;DOMINICAN REP LOCAL OTHER
180948790;DOMINICAN REP LOCAL OTHER
18094890;DOMINICAN REP LOCAL OTHER
18094891;DOMINICAN REP LOCAL OTHER
18094892;DOMINICAN REP LOCAL OTHER
180948920;DOMINICAN REP LOCAL OTHER
180948921;DOMINICAN REP LOCAL OTHER
180948925;DOMINICAN REP LOCAL OTHER
18094893;DOMINICAN REP LOCAL OTHER
180948935;DOMINICAN REP LOCAL OTHER
180948936;DOMINICAN REP LOCAL OTHER
180948937;DOMINICAN REP LOCAL OTHER
180948938;DOMINICAN REP LOCAL OTHER
180948939;DOMINICAN REP LOCAL OTHER
18094894;DOMINICAN REP LOCAL OTHER
18094895;DOMINICAN REP LOCAL OTHER
180948950;DOMINICAN REP LOCAL OTHER
18094896;DOMINICAN REP LOCAL OTHER
18094897;DOMINICAN REP LOCAL OTHER
180948980;DOMINICAN REP LOCAL OTHER
180948981;DOMINICAN REP LOCAL OTHER
180948982;DOMINICAN REP LOCAL OTHER
180948983;DOMINICAN REP LOCAL OTHER
180948984;DOMINICAN REP LOCAL OTHER
180948985;DOMINICAN REP LOCAL OTHER
180948986;DOMINICAN REP LOCAL OTHER
180948987;DOMINICAN REP LOCAL OTHER
180948988;DOMINICAN REP LOCAL OTHER
180948989;DOMINICAN REP LOCAL OTHER
18094899;DOMINICAN REP LOCAL OTHER
18095080;DOMINICAN REP LOCAL OTHER
18095081;DOMINICAN REP LOCAL OTHER
18095082;DOMINICAN REP LOCAL OTHER
18095083;DOMINICAN REP LOCAL OTHER
180950840;DOMINICAN REP LOCAL OTHER
180950841;DOMINICAN REP LOCAL OTHER
180950842;DOMINICAN REP LOCAL OTHER
180950843;DOMINICAN REP LOCAL OTHER
180950844;DOMINICAN REP LOCAL OTHER
180950845;DOMINICAN REP LOCAL OTHER
180950846;DOMINICAN REP LOCAL OTHER
180950847;DOMINICAN REP LOCAL OTHER
180950848;DOMINICAN REP LOCAL OTHER
180950849;DOMINICAN REP LOCAL OTHER
18095085;DOMINICAN REP LOCAL OTHER
180950850;DOMINICAN REP LOCAL OTHER
180950851;DOMINICAN REP LOCAL OTHER
180950852;DOMINICAN REP LOCAL OTHER
180950853;DOMINICAN REP LOCAL OTHER
180950854;DOMINICAN REP LOCAL OTHER
180950855;DOMINICAN REP LOCAL OTHER
18095086;DOMINICAN REP LOCAL OTHER
18095087;DOMINICAN REP LOCAL OTHER
18095088;DOMINICAN REP LOCAL OTHER
180950880;DOMINICAN REP LOCAL OTHER
180950881;DOMINICAN REP LOCAL OTHER
180950886;DOMINICAN REP LOCAL OTHER
180950887;DOMINICAN REP LOCAL OTHER
180950888;DOMINICAN REP LOCAL OTHER
180950889;DOMINICAN REP LOCAL OTHER
180950890;DOMINICAN REP LOCAL OTHER
180950891;DOMINICAN REP LOCAL OTHER
180950892;DOMINICAN REP LOCAL OTHER
180950893;DOMINICAN REP LOCAL OTHER
180950894;DOMINICAN REP LOCAL OTHER
18095180;DOMINICAN REP LOCAL OTHER
18095181;DOMINICAN REP LOCAL OTHER
18095182;DOMINICAN REP LOCAL OTHER
180951830;DOMINICAN REP LOCAL OTHER
180951831;DOMINICAN REP LOCAL OTHER
180951834;DOMINICAN REP LOCAL OTHER
180951835;DOMINICAN REP LOCAL OTHER
180951836;DOMINICAN REP LOCAL OTHER
180951837;DOMINICAN REP LOCAL OTHER
180951838;DOMINICAN REP LOCAL OTHER
180951839;DOMINICAN REP LOCAL OTHER
180951840;DOMINICAN REP LOCAL OTHER
180951841;DOMINICAN REP LOCAL OTHER
180951842;DOMINICAN REP LOCAL OTHER
180951843;DOMINICAN REP LOCAL OTHER
180951844;DOMINICAN REP LOCAL OTHER
180951846;DOMINICAN REP LOCAL OTHER
180951848;DOMINICAN REP LOCAL OTHER
18095185;DOMINICAN REP LOCAL OTHER
180951850;DOMINICAN REP LOCAL OTHER
180951851;DOMINICAN REP LOCAL OTHER
180951852;DOMINICAN REP LOCAL OTHER
180951855;DOMINICAN REP LOCAL OTHER
180951856;DOMINICAN REP LOCAL OTHER
180951860;DOMINICAN REP LOCAL OTHER
180951862;DOMINICAN REP LOCAL OTHER
180951865;DOMINICAN REP LOCAL OTHER
180951866;DOMINICAN REP LOCAL OTHER
180951876;DOMINICAN REP LOCAL OTHER
180951879;DOMINICAN REP LOCAL OTHER
180951880;DOMINICAN REP LOCAL OTHER
180951881;DOMINICAN REP LOCAL OTHER
180951886;DOMINICAN REP LOCAL OTHER
180951888;DOMINICAN REP LOCAL OTHER
18095189;DOMINICAN REP LOCAL OTHER
180951890;DOMINICAN REP LOCAL OTHER
18095234;DOMINICAN REP LOCAL OTHER
18095235;DOMINICAN REP LOCAL OTHER
18095236;DOMINICAN REP LOCAL OTHER
18095237;DOMINICAN REP LOCAL OTHER
180952390;DOMINICAN REP LOCAL OTHER
180952392;DOMINICAN REP LOCAL OTHER
180952393;DOMINICAN REP LOCAL OTHER
180952394;DOMINICAN REP LOCAL OTHER
180952395;DOMINICAN REP LOCAL OTHER
180952396;DOMINICAN REP LOCAL OTHER
180952397;DOMINICAN REP LOCAL OTHER
180952398;DOMINICAN REP LOCAL OTHER
180952399;DOMINICAN REP LOCAL OTHER
18095265;DOMINICAN REP LOCAL OTHER
180952690;DOMINICAN REP LOCAL OTHER
1809530;DOMINICAN REP LOCAL OTHER
1809531;DOMINICAN REP LOCAL OTHER
1809532;DOMINICAN REP LOCAL OTHER
1809533;DOMINICAN REP LOCAL OTHER
18095340;DOMINICAN REP LOCAL OTHER
18095341;DOMINICAN REP LOCAL OTHER
18095342;DOMINICAN REP LOCAL OTHER
18095343;DOMINICAN REP LOCAL OTHER
18095344;DOMINICAN REP LOCAL OTHER
18095345;DOMINICAN REP LOCAL OTHER
18095346;DOMINICAN REP LOCAL OTHER
18095347;DOMINICAN REP LOCAL OTHER
18095348;DOMINICAN REP LOCAL OTHER
18095349;DOMINICAN REP LOCAL OTHER
1809535;DOMINICAN REP LOCAL OTHER
1809536;DOMINICAN REP LOCAL OTHER
1809537;DOMINICAN REP LOCAL OTHER
18095384;DOMINICAN REP LOCAL OTHER
18095385;DOMINICAN REP LOCAL OTHER
18095386;DOMINICAN REP LOCAL OTHER
18095387;DOMINICAN REP LOCAL OTHER
18095388;DOMINICAN REP LOCAL OTHER
18095389;DOMINICAN REP LOCAL OTHER
18095390;DOMINICAN REP LOCAL OTHER
180953900;DOMINICAN REP LOCAL OTHER
180953901;DOMINICAN REP LOCAL OTHER
180953904;DOMINICAN REP LOCAL OTHER
180953905;DOMINICAN REP LOCAL OTHER
180953906;DOMINICAN REP LOCAL OTHER
180953909;DOMINICAN REP LOCAL OTHER
18095394;DOMINICAN REP LOCAL OTHER
18095395;DOMINICAN REP LOCAL OTHER
18095396;DOMINICAN REP LOCAL OTHER
18095397;DOMINICAN REP LOCAL OTHER
18095398;DOMINICAN REP LOCAL OTHER
180953990;DOMINICAN REP LOCAL OTHER
18095400;DOMINICAN REP LOCAL OTHER
18095401;DOMINICAN REP LOCAL OTHER
18095402;DOMINICAN REP LOCAL OTHER
18095403;DOMINICAN REP LOCAL OTHER
18095404;DOMINICAN REP LOCAL OTHER
18095405;DOMINICAN REP LOCAL OTHER
18095406;DOMINICAN REP LOCAL OTHER
18095407;DOMINICAN REP LOCAL OTHER
18095408;DOMINICAN REP LOCAL OTHER
18095409;DOMINICAN REP LOCAL OTHER
1809541;DOMINICAN REP LOCAL OTHER
18095420;DOMINICAN REP LOCAL OTHER
18095421;DOMINICAN REP LOCAL OTHER
18095422;DOMINICAN REP LOCAL OTHER
18095423;DOMINICAN REP LOCAL OTHER
18095424;DOMINICAN REP LOCAL OTHER
18095425;DOMINICAN REP LOCAL OTHER
18095426;DOMINICAN REP LOCAL OTHER
18095427;DOMINICAN REP LOCAL OTHER
18095428;DOMINICAN REP LOCAL OTHER
180954299;DOMINICAN REP LOCAL OTHER
18095431;DOMINICAN REP LOCAL OTHER
18095440;DOMINICAN REP LOCAL OTHER
18095441;DOMINICAN REP LOCAL OTHER
18095442;DOMINICAN REP LOCAL OTHER
18095443;DOMINICAN REP LOCAL OTHER
18095444;DOMINICAN REP LOCAL OTHER
18095445;DOMINICAN REP LOCAL OTHER
18095446;DOMINICAN REP LOCAL OTHER
18095447;DOMINICAN REP LOCAL OTHER
18095448;DOMINICAN REP LOCAL OTHER
18095449;DOMINICAN REP LOCAL OTHER
180954490;DOMINICAN REP LOCAL OTHER
180954491;DOMINICAN REP LOCAL OTHER
180954492;DOMINICAN REP LOCAL OTHER
